Country Name,Series Name,1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
France,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.49289,92.78983,92.10149,99.86474,101.5285,104.0445,106.0066,109.1123,109.2505,108.8099,108.0716,107.0421,104.4372,102.2392,98.29522,..
France,"Life expectancy at birth, total (years)",73.10243902,73.35121951,73.60243902,73.85121951,74.05121951,74.3,74.5,74.8,75,75.3,75.6,75.8,76.1,76.34878049,76.6,76.84878049,77.1,77.3,77.64878049,77.75121951,77.95365854,78.30487805,78.60487805,78.75609756,79.05609756,79.15853659,79.26097561,79.11463415,80.16341463,80.16341463,80.81219512,81.11219512,81.21463415,81.41463415,81.66341463,82.11463415,81.96829268,82.2195122,82.7195122,82.32195122,82.57317073,82.57560976,82.72439024,..
France,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.023037341,0.093689771,0.333136796,1.012896846,2.767399287,5.924127676,10.80931341,15.49571388,20.66529336,25.45692061,28.66135233,31.74141269,33.93314168,35.98259834,37.72562555,39.03368925,40.45422009,41.68450907,42.80350858,43.92180444,44.77576734,..
France,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0.016302017,0.070264447,0.175197646,0.31628792,0.499763098,0.658893631,0.764166749,0.997030157,1.533328688,2.253379526,4.24515193,9.991814074,19.1808446,36.51090368,49.22869227,62.30182837,64.52020043,69.21311352,73.386296,78.67784699,83.99106172,89.47598456,93.18877831,92.60523577,91.89795153,94.61229513,97.94818377,99.10863425,101.9183391,103.4564614,104.4897355,106.4394347,108.357357,..
France,"School enrollment, secondary (gross), gender parity index (GPI)",..,1.08453,1.09437,1.0983,1.10591,1.1953,1.10911,1.10528,..,1.08605,1.08176,1.07492,1.07041,1.06837,1.06583,1.05264,1.04649,1.03759,0.99267,0.98598,0.98838,0.98926,0.99161,0.99979,0.99955,1.00158,1.00369,1.00878,1.00542,1.00386,0.99997,1.00177,1.00342,1.00396,1.00995,1.00878,1.00563,1.01166,1.01517,1.01035,1.00824,1.00601,..,..
France,"Hospital beds (per 1,000 people)",10.60000038,10.80000019,10.89999962,11.10000038,11.10000038,11.10000038,11,10.80000019,10.69999981,10.5,10.30000019,10.19999981,10.10000038,9.899999619,9.699999809,9.600000382,9.399999619,9.300000191,9.100000382,8.899999619,8.800000191,8.600000382,8.399999619,8.300000191,8.2,8.1,8,7.8,7.6,7.5,7.3,7.3,7.1,6.9,6.6,6.6,6.5,6.5,..,..,..,..,..,..
France,"Physicians (per 1,000 people)",1.5,1.6,1.7,1.8,1.9,2,2.1,2.1,2.5,2.7,2.8,2.8,2.9,3,3.1043,3.1557,3.2066,3.233,3.266,3.2852,3.3038,3.3215,3.3337,3.3345,3.3547,3.3871,3.4105,3.4238,3.4395,3.441,3.4357,3.4189,3.4156,3.3693,3.3736,3.1622,3.1745,3.1948,3.2115,3.2239,3.2376,3.2565,3.2672,..
France,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,..,..
France,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.210999966,2.135489941,2.084140062,2.096950054,2.084000111,2.1291399,2.165719986,2.111170053,2.086359978,2.044470072,2.045269966,2.020030022,2.057590008,2.209100008,2.175090075,2.190639973,2.229069948,2.24326992,2.255990028,..,..,..,..,..
Georgia,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.506971119,14.90772782,43.71292782,63.7496409,83.07760308,118.648927,406.7063626,2360.244249,2182.179813,2776.327807
Georgia,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.011836885,0.040065419,0.060930333,0.102830957,0.416343567,0.484746299,0.992344436,1.58787563,2.558816481,3.886221354,6.079457629,7.526876845,8.26,10.01,20.07,26.9,31.52,36.94,43.3,44,47.56975964,58.45928961,59.7055046,62.71790817,..
Georgia,"Government expenditure on education, total (% of GDP)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.91566,..,..,..,2.10888,2.15517,2.18109,2.1375,2.23499,2.0656,2.9142,2.4843,3.00365,2.69687,2.91955,3.2224,..,2.69623,1.98331,..,..,..,3.78477,3.84974,..,..
Georgia,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.65235,..,..,..,..,..,..,..,..,..,..,..,99.58619,..,..,99.36426,..,..
Georgia,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.166339,5.885798,13.90629,26.64907,42.41383,43.71013,48.31841,50.96991,63.38098,68.01899,70.86066,69.91099,74.14216,75.70844,77.16465,..
Georgia,"Life expectancy at birth, total (years)",69.266,69.461,69.592,69.665,69.7,69.726,69.768,69.844,69.954,70.088,70.226,70.339,70.407,70.425,70.386,70.29,70.156,70.003,69.849,69.718,69.635,69.613,69.654,69.756,69.902,70.065,70.22,70.349,70.451,70.538,70.635,70.765,70.946,71.18,71.46,71.773,72.097,72.412,72.707,72.973,73.207,73.414,73.6,..
Georgia,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.010007031,0.021603491,0.033263119,0.04496173,0.056767331,0.644434473,1.121586074,2.706742415,3.641223898,4.450539009,6.089266475,11.39369888,12.76782356,14.88921176,16.47196462,17.21206839,19.23122017,20.99962977,..
Georgia,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003014312,0.047455616,0.636995826,1.311361329,2.989758893,4.464297381,7.012531362,11.82600924,16.77838907,19.893081,27.89218863,40.66830242,62.39013628,66.505345,68.86768132,97.05162037,108.5598026,115.6116991,123.3264447,133.8376646,137.9343335,137.7647586,137.2607838,136.380667,..
Georgia,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,0.75614,..,..,..,..,0.81885,..,..,..,..,0.9692,0.95357,0.94942,0.96154,0.93687,0.98891,0.98705,..,1.00931,1.02014,1.03804,1.03071,1.03231,1.04897,1.03863,1.08154,..,1.03158,..,..,..,..,1.02668,1.03322,1.02772,1.01774,1.01057,1.01429,..
Georgia,"Hospital beds (per 1,000 people)",..,..,..,..,10.17080021,..,..,..,..,9.973400116,10.01500034,10.10739994,9.993499756,9.995699883,9.797499657,9.798100472,10.00870037,9.39109993,9.675800324,7.659999847,5.670000076,5.860000134,5.710000038,5.690000057,4.8,4.5,4.2,4.2,4.1,3.9,3.7,3.3,3.2,3.1,3,2.8,2.5,2.6,..,..,..,..,..,..
Georgia,"Physicians (per 1,000 people)",3.72,3.81,3.95,4,4.123,4.212,4.319,4.333,4.471,4.611,4.699,4.808,4.868,4.971,4.926,4.898,4.726,5.003,4.899,4.792,3.0644,3.6517,3.8036,3.8719,3.8371,3.7156,3.8069,3.8267,3.8009,3.8164,3.8683,3.9027,4.0001,4.2219,4.4466,4.5004,4.4868,4.5145,4.7754,5.0055,5.9973,6.1297,7.1201,..
Georgia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31,33,42,37,38,39,33,36,39,43,32,32,30,30,29,27,26,25,..,..
Georgia,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.330879986,0.342400014,0.353839993,0.287690014,0.215299994,0.238480002,0.185739994,0.217600003,0.244200006,0.176579997,..,..,..,..,..,..,..,0.083669998,0.09843,..,..,..,..,..
Germany,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1049.317943,1471.903146,2194.90449,2601.183288,3352.786096,4297.925887,11624.9602,34181.27844,56406.62071,77932.67011
Germany,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125892223,0.250274153,0.43528529,0.463635096,0.922541043,1.837737754,3.054805234,6.711087477,9.877852428,20.84598264,30.2163466,31.65093942,48.82,55.9,64.73,68.71,72.16,75.16,78,79,82,81.26999954,82.34999847,84.17,86.19,87.58979935,84.16520664,84.39550077,89.73912104,..
Germany,"Government expenditure on education, total (% of GDP)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.41382,4.33488,4.42079,4.48319,..,4.45345,..,..,..,..,..,..,..,4.2793,4.34303,4.40954,4.88048,4.91368,4.8078,4.93331,4.93497,4.92086,4.80518,4.80093,..,..,..
Germany,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.0527,109.8653,112.311,116.6821,121.0575,118.534,118.2887,123.3898,122.1665,120.0928,118.2177,..,..
Germany,"Life expectancy at birth, total (years)",71.63414634,71.88368293,72.14329268,72.40853659,72.67790244,72.95039024,73.227,73.50519512,73.78292683,74.05463415,74.31373171,74.55968293,74.7924878,75.01314634,75.2277561,75.3195122,75.8195122,75.87073171,76.27073171,76.42195122,76.67317073,77.07317073,77.47560976,77.72682927,77.92682927,78.32926829,78.22926829,78.3804878,78.6804878,78.93170732,79.13170732,79.53414634,79.73658537,79.83658537,79.98780488,80.43658537,80.53902439,80.4902439,81.0902439,80.64146341,80.9902439,80.99268293,80.89268293,..
Germany,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.325549298,2.578145904,3.93082137,5.476975994,8.573548443,13.21867362,18.38319724,24.3010917,28.01446411,30.85860573,32.3678342,33.7108193,34.52611171,35.2844895,36.30777257,37.54542249,38.76437445,40.21768674,41.11294951,..
Germany,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0.001390112,0.030588843,0.062483552,0.126121979,0.208007081,0.344839041,0.669575304,1.215422217,2.206154242,3.081046034,4.590906537,6.777854967,10.16716972,17.09157634,28.80700458,59.21557459,68.9052462,72.51844181,79.39777279,87.35466029,97.14257025,105.1303054,118.3999684,130.1697232,129.7899266,109.3693912,112.4225954,114.1126357,123.2334833,122.1971002,117.8176431,125.8854564,132.7148699,129.3242137,..
Germany,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.97029,0.95847,0.96346,0.96453,0.96762,0.97151,0.97099,0.97469,0.97942,0.98031,0.97883,0.9752,0.97534,0.97422,0.97108,0.97408,0.97201,0.94702,0.94831,0.94708,0.94742,0.95276,0.95315,0.95317,0.94908,0.93922,..,..
Germany,"Hospital beds (per 1,000 people)",..,..,..,..,11.5,..,..,..,..,11,..,..,..,..,10.39999962,10.10000038,9.899999619,9.699999809,9.699999809,9.699999809,9.600000382,9.399999619,9.300000191,9.199999809,9.1,9,8.9,8.7,8.6,8.5,8.3,8.2,8.2,8.2,8.2,8.2,8.2,8.3,..,..,..,..,..,..
Germany,"Physicians (per 1,000 people)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7732,2.8498,2.9418,3.0112,3.0745,3.123,3.1407,3.1871,3.224,3.2785,3.329,3.36,3.3896,3.4104,3.4314,3.4748,3.5287,3.5863,3.6638,3.7567,3.8491,3.9197,4.0087,4.0846,4.1342,4.1944,4.2488,..,..
Germany,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,7,7,6,6,6,6,6,6,6,6,6,5,5,5,5,5,7,..,..
Germany,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.137160063,2.178800106,2.212300062,2.333830118,2.391659975,2.385580063,2.415430069,2.456599951,2.420789957,2.422529936,2.456039906,2.44633007,2.597120047,2.726439953,2.713670015,2.795619965,2.871670008,2.826469898,2.868540049,..,..,..,..,..
Ghana,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.887826403,1.299841537,2.69267545,4.246900195,5.436285413,7.181533548,96.93860104,94.22600939,21.80258828,45.00645936
Ghana,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.000347918,0.005648763,0.027537542,0.032240443,0.104895466,0.153615298,0.20000806,0.830284034,1.193057911,1.716797704,1.831197461,2.723175973,3.85,4.27,5.44,7.8,9,10.6,15,25.51773743,25,34.66600065,39,..,..
Ghana,"Government expenditure on education, total (% of GDP)",5.82883,6.09528,..,2.31135,2.70777,1.80812,1.90454,..,..,..,3.35448,3.3067,3.18742,..,..,..,..,..,..,..,..,..,..,4.11037,..,5.35444,..,..,7.53558,7.42208,5.25983,5.51987,5.75796,5.31744,5.5406,8.14097,7.91914,4.6071,4.49182,4.51089,4.48683,3.61798,3.98944,..
Ghana,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.89747,..,..,..,..,..,..,..,..,..,71.49707,..,..,..,..,..,..,..,79.03964,..
Ghana,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.800802,3.84315,3.887151,4.020734,5.3999,8.003188,8.052791,10.09107,11.03859,11.4169,11.65357,..
Ghana,"Life expectancy at birth, total (years)",51.113,51.409,51.698,51.984,52.277,52.585,52.92,53.286,53.685,54.127,54.622,55.159,55.717,56.271,56.776,57.182,57.462,57.605,57.62,57.528,57.366,57.187,57.045,56.972,57.002,57.158,57.425,57.785,58.225,58.719,59.234,59.741,60.216,60.645,61.03,61.381,61.72,62.064,62.416,62.772,63.124,63.463,63.78,..
Ghana,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00423085,0.008728083,0.056968447,0.070532303,0.097522367,0.117500602,0.210192901,0.256616272,0.262081938,0.25855351,0.257746036,0.262599956,0.304038225,0.195079471,0.20935864,..
Ghana,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002555366,0.010815331,0.020142891,0.036440456,0.073105242,0.122095138,0.227448086,0.372234019,0.674547286,1.233982328,1.910341409,3.833819455,7.968100146,13.17720456,23.26837304,33.1130068,49.10251201,62.50859917,70.36810776,83.37042346,98.54586684,105.3324411,111.5201422,125.7069529,134.4889824,126.2016214,137.5171658,..
Ghana,"School enrollment, secondary (gross), gender parity index (GPI)",0.65355,0.64541,0.65517,0.64749,0.66064,0.64207,0.64858,0.62599,0.62053,0.62633,..,0.69703,0.66555,0.66493,0.66252,..,..,..,..,0.72581,..,..,..,0.80424,0.81697,0.84092,0.84926,0.85349,0.83714,0.83793,0.85174,0.87986,0.88816,0.88402,..,0.90164,0.90109,0.9126,0.93977,0.94926,0.96772,0.97366,0.98548,0.99885
Ghana,"Hospital beds (per 1,000 people)",..,..,..,..,..,..,..,..,..,1.567000031,..,..,..,..,1.460000038,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9,..,..,..,0.9,..,0.9,..,..,..,..,..,..,..,..
Ghana,"Physicians (per 1,000 people)",..,..,..,..,..,..,..,..,0.067,..,..,0.049,..,0.043,..,..,..,..,..,..,0.062,..,..,..,..,..,0.09,..,0.1523,..,..,0.0725,0.0787,0.0841,0.0938,0.0979,0.0956,0.1686,..,..,0.127,0.1359,..,..
Ghana,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,484,445,415,398,384,371,359,349,342,339,339,339,336,331,325,320,314,308,..,..
Ghana,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.231570005,..,..,0.376549989,..,..,..,..,..,..,..,..,..
Greece,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.93113924,92.84190698,162.3357369,212.4902111,277.8080486,409.9480606,1411.844928,3695.693753,5035.367015,6650.602697
Greece,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.048788803,0.048291602,0.191062242,0.378174312,0.749616477,1.395360779,1.849634688,3.221821786,6.877292144,9.138837308,10.93502581,14.67,17.8,21.42,24,32.25,35.88,38.2,42.4,44.4,51.64999517,55.06999344,59.8663,63.21,66.835,69.08791547,70.54943345,72.9520942,..
Greece,"Government expenditure on education, total (% of GDP)",1.44825,1.49373,1.6857,..,..,1.6928,1.68684,1.68868,1.81003,..,1.83337,1.83421,1.86894,2.01546,2.04608,1.93433,..,..,..,..,..,..,2.89256,3.02773,3.23019,3.36458,3.42431,3.42934,3.66719,3.96396,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,90.51232,..,..,..,..,..,..,..,..,..,92.61045,..,..,..,..,..,..,..,..,..,95.99436,..,..,..,93.04431,..,93.93155,..,93.90511,..,97.36874,..,..,..,..,..,..,97.93595,..
Greece,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.8193,71.18741,76.82468,80.49405,80.20892,78.48043,74.69972,72.94878,62.15625,59.42741,58.66843,59.27427,61.56547,62.33863,..
Greece,"Life expectancy at birth, total (years)",72.51956098,72.76165854,73.03107317,73.32936585,73.64714634,73.9694878,74.279,74.56585366,74.82912195,75.0785122,75.32970732,75.59814634,75.8912439,76.68780488,76.93902439,77.13658537,77.38292683,77.3902439,77.63902439,77.58536585,77.68536585,78.13658537,77.83902439,77.98780488,77.88780488,78.38780488,78.64146341,78.84146341,79.03902439,79.23902439,79.43902439,79.43902439,79.93902439,80.18780488,80.38780488,80.73170732,80.63414634,81.28536585,81.38536585,81.03658537,81.38780488,81.28780488,81.78780488,..
Greece,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.093378272,0.457988755,1.426422995,4.364506472,9.14966047,13.64998027,17.48866166,20.69000831,22.75615498,24.94570836,27.1234207,29.49197754,32.26186355,34.0552614,35.74706347,37.6522655,..
Greece,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455675365,1.437301391,2.540597681,4.911309777,8.597816831,18.65977595,35.40111898,53.53137816,71.52339804,83.2946338,79.65321684,82.99369506,91.40834783,98.16363153,110.5621959,124.9905234,121.3136511,112.9052704,111.9946119,123.9228745,116.5555142,113.4854734,117.8887779,118.122548,122.4009386,115.6669118,..
Greece,"School enrollment, secondary (gross), gender parity index (GPI)",0.80513,0.82109,0.85131,0.87647,0.88995,0.92037,0.94265,0.98466,0.99189,0.9911,0.97833,0.96452,0.95635,0.95969,0.97576,0.97781,0.98405,1.01287,0.96255,1.01367,1.02559,1.0351,1.03851,1.03793,1.05628,1.04296,1.01346,1.00152,0.98299,0.95394,0.94673,0.93409,..,..,0.96543,0.98106,0.97076,0.96438,0.94288,0.92976,0.93625,0.94297,..,..
Greece,"Hospital beds (per 1,000 people)",..,..,..,..,6.199999809,..,..,..,..,5.5,5.300000191,5.199999809,5.199999809,5.099999905,5.099999905,5,5,5,4.900000095,4.900000095,4.900000095,4.900000095,4.800000191,4.699999809,4.7,4.8,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.5,4.4,..,..,4.3,..,..,..,..
Greece,"Physicians (per 1,000 people)",2.1,2.2,2.3,2.3,2.4,2.5,2.6,2.8,2.9,2.9,3.1,3.3,..,..,3.3577,3.61,3.7176,3.8083,3.8034,3.8342,3.8322,3.9455,4.0795,4.1825,4.2637,4.3059,4.5024,4.6551,4.8013,3.384,3.4833,3.6707,3.7576,3.8709,3.9442,4.0414,4.1343,4.2155,5.2167,5.2527,5.4036,5.4789,..,..
Greece,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,..,..
Greece,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.429100007,..,0.568229973,..,0.559480011,..,0.546540022,0.5273,0.578960001,0.561179996,0.576550007,0.661830008,0.625569999,0.598380029,0.671959996,0.69957,0.812510014,0.838450015,..,..,..,..,..
"Hong Kong SAR, China",Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,447.4530907,639.3178347,998.307716,1161.598574,1553.634415,2331.820114,3873.320067,10484.86816,19403.56999,60546.12782
"Hong Kong SAR, China",Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.120955444,0.849527883,1.334568031,2.784198266,3.218635643,4.748838672,10.51875705,14.54597958,21.23068197,27.82776068,38.67140323,43.08238303,52.20004335,56.39988039,56.9,60.8,64.8,66.7,69.4,72,72.2,72.9,74.2,79.86627043,84.94835296,87.47941467,89.41594465,90.50739533,..
"Hong Kong SAR, China","Government expenditure on education, total (% of GDP)",2.43336,2.21924,2.32255,..,2.19214,2.27173,1.66983,2.5786,2.58169,2.55897,..,..,..,..,2.46609,..,2.8282,..,..,..,2.72831,..,..,..,..,3.9037,4.01554,4.2853,4.55896,4.13463,3.84279,3.45455,3.26063,4.39213,3.51003,3.41822,3.50961,3.76032,3.57255,3.26212,3.29265,3.30986,3.32259,..
"Hong Kong SAR, China","Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China","Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.80591,41.12857,42.26755,41.65031,42.82516,44.15961,46.88112,49.61946,48.91241,50.15838,49.7677,49.41155,50.65995,50.43963,51.80266,..
"Hong Kong SAR, China","Life expectancy at birth, total (years)",72.8195122,73.3195122,73.57560976,73.67317073,74.67317073,75.32439024,75.42926829,75.27560976,76.02926829,76.43414634,76.68536585,76.88292683,77.08292683,77.02926829,77.3804878,77.88292683,77.67804878,78.03170732,78.52926829,78.68292683,79.62682927,80.12682927,80.13170732,80.38292683,80.87804878,81.42439024,81.42682927,81.37804878,81.82926829,81.62926829,82.37560976,82.32682927,82.37560976,82.77560976,82.97804878,83.42195122,83.4804878,83.83170732,83.9804878,84.27804878,84.22682927,84.6804878,84.93414634,..
